Gene_Symbol	Probe_Id
PPIL3	ILMN_2393060
TUBGCP6	ILMN_2412571
TUBGCP6	ILMN_1766803
TMEM106B	ILMN_2067607
PDCD10	ILMN_1766024
PDCD10	ILMN_1709396
AKT1	ILMN_1748661
ZYG11A	ILMN_1794932
LOC729456	ILMN_3245245
SLC25A16	ILMN_2115421
SLC25A16	ILMN_1806032
PDXP	ILMN_1736441
DSEL	ILMN_1671966
DSEL	ILMN_1722680
DSEL	ILMN_2167915
PXDNL	ILMN_1746954
ACTG2	ILMN_1795325
LOC100134739	ILMN_3247341
FAM122A	ILMN_1723353
KCNH1	ILMN_1745529
LOC729907	ILMN_3239659
PHIP	ILMN_1788689
ZNF43	ILMN_1768129
ZNF43	ILMN_2178201
LOC649352	ILMN_3282032
CACNB1	ILMN_2240923
CCDC132	ILMN_2360362
CCDC132	ILMN_1746417
LOC644250	ILMN_1654320
KIAA1211	ILMN_1772326
HPS6	ILMN_1718537
LOC644427	ILMN_1723053
LOC728670	ILMN_1672527
ELAC2	ILMN_1718044
LOC647086	ILMN_3293972
RPL22L1	ILMN_1797764
DGKZ	ILMN_1757143
SNORD109B	ILMN_1787980
FSCN2	ILMN_1713247
ZNF653	ILMN_1696276
LOC642469	ILMN_3276971
LOC642469	ILMN_3200492
LOC642228	ILMN_1657715
ZNF680	ILMN_1730888
ACO2	ILMN_1654861
C9orf96	ILMN_1745713
GIMAP7	ILMN_2133316
GIMAP7	ILMN_1776678
LOC729858	ILMN_3305751
LOC728933	ILMN_3243807
ITPRIP	ILMN_1805192
ITPRIP	ILMN_3239181
LOC646864	ILMN_1692164
MAGEB18	ILMN_1718448
FLJ46838	ILMN_1770385
CD83	ILMN_1780582
PSMC3IP	ILMN_3307266
LOC644175	ILMN_1808102
STAG3L2	ILMN_1791375
C11orf52	ILMN_2050790
LOC441031	ILMN_1768298
LOC100131519	ILMN_3287324
LOC646562	ILMN_1665970
CACNA2D3	ILMN_1754076
BCAS2	ILMN_1751760
BCAS2	ILMN_2148452
LOC644241	ILMN_1719172
MEIS3P1	ILMN_2205896
LOC654254	ILMN_1734939
DKFZp451A211	ILMN_1776842
LOC442474	ILMN_1731957
CAMKV	ILMN_1667381
LOC100131009	ILMN_3275595
FLJ36644	ILMN_1910334
C17orf39	ILMN_1656427
CDR2	ILMN_1720270
NFATC2IP	ILMN_1802331
FER1L4	ILMN_2206722
LOC728782	ILMN_3225634
LOC728934	ILMN_3248758
TNFSF4	ILMN_2089875
TNFSF4	ILMN_1746175
DDX10	ILMN_1753249
LOC100129152	ILMN_3183318
PRY2	ILMN_1666140
CDCA4	ILMN_1753183
MIR633	ILMN_3310925
SLC25A36	ILMN_1766528
KIF2B	ILMN_2135537
FLJ14816	ILMN_3307201
LOC285697	ILMN_1720238
SNAI2	ILMN_1655740
SNAI2	ILMN_2082585
LOC646576	ILMN_3288032
OR2A5	ILMN_1732024
LOC650843	ILMN_1760842
LOC651137	ILMN_1740855
PROZ	ILMN_1664565
ANAPC11	ILMN_1722102
ANAPC11	ILMN_2343563
USP24	ILMN_1684594
CLU	ILMN_1798298
TTLL2	ILMN_2201905
HCLS1	ILMN_1727402
LOC731002	ILMN_1716693
PREP	ILMN_1751887
LOC653227	ILMN_1787840
OR6A2	ILMN_1686244
ZNF525	ILMN_1748432
LOC646407	ILMN_1655758
LOC646407	ILMN_1711276
DNHD2	ILMN_1801341
KIAA0406	ILMN_1741398
GJC1	ILMN_2397484
TAF5L	ILMN_1797056
POP4	ILMN_1696383
LOC650822	ILMN_1691833
LOC652234	ILMN_1755172
LOC728217	ILMN_3275605
LOC399942	ILMN_1765701
MIR1228	ILMN_3308663
LOC100128936	ILMN_3267760
SLC39A5	ILMN_1794951
OPA1	ILMN_2322458
OPA1	ILMN_1729775
GRAMD2	ILMN_1661443
ADD1	ILMN_2356786
CSF3R	ILMN_2371280
MAGEH1	ILMN_1659659
MAGEH1	ILMN_2078226
TDP1	ILMN_1726520
U58	ILMN_3239331
LOC729974	ILMN_3234812
GPRC5B	ILMN_1786034
LOC139363	ILMN_1726435
LRRC37A	ILMN_1783673
FXN	ILMN_2342515
LOC338799	ILMN_1807704
C12orf72	ILMN_1754410
UGT1A10	ILMN_1740233
RPL23A	ILMN_1788607
LOC392459	ILMN_3296741
CSNK1G1	ILMN_1740549
LOC731823	ILMN_1800800
LOC731823	ILMN_1671276
C8orf55	ILMN_1777740
BIN1	ILMN_1674160
NXF1	ILMN_2358652
CCDC60	ILMN_1722446
ADNP2	ILMN_2080751
FIP1L1	ILMN_1768743
FIP1L1	ILMN_2190942
MVD	ILMN_1657550
LOC646438	ILMN_3201944
R3HDML	ILMN_1774238
MIR302A	ILMN_3308823
ZNF345	ILMN_1778886
ALDOC	ILMN_1755974
LOC100128477	ILMN_3259081
LOC649765	ILMN_1783556
PALM2	ILMN_1698445
PAR5	ILMN_3241803
OR5AN1	ILMN_1711929
CCL15	ILMN_2255130
PORCN	ILMN_2337058
LOC100128841	ILMN_3270629
SULT6B1	ILMN_1653386
FAM75A4	ILMN_3258385
FAM75A4	ILMN_3181927
MIR548F5	ILMN_3310945
LOC284688	ILMN_3292042
EXOC6	ILMN_1679687
EXOC6	ILMN_1651628
CSMD3	ILMN_1730996
LOC644592	ILMN_1669984
ESPN	ILMN_1806710
SLC39A11	ILMN_1742705
COX19	ILMN_1656656
C15orf51	ILMN_1709024
LOC654042	ILMN_1800465
C20orf123	ILMN_1677441
LOC647509	ILMN_1652450
PEX26	ILMN_2130409
LOC645848	ILMN_1655047
LOC654080	ILMN_1732329
DNAJC5G	ILMN_1725554
FLJ43752	ILMN_1717726
SDR39U1	ILMN_3248985
TMEM120A	ILMN_1654516
ORC5L	ILMN_1705093
ORC5L	ILMN_1688094
SNX2	ILMN_1691575
SSX2	ILMN_2292723
SSX2	ILMN_1676207
SSX2	ILMN_1684697
SSX2	ILMN_1665639
SSX2	ILMN_2404327
KIAA0692	ILMN_1729248
POLR3E	ILMN_3241257
PRAMEF7	ILMN_1674089
PRAMEF7	ILMN_1670438
GHRHR	ILMN_1714884
GHRHR	ILMN_2275060
LOC92659	ILMN_3235312
LOC645159	ILMN_3237941
LCE6A	ILMN_3238649
MUM1	ILMN_1764764
SH2B1	ILMN_2061185
LOC340113	ILMN_1794866
TRAF6	ILMN_2392143
LOC730173	ILMN_3303101
LOC730173	ILMN_3226495
KCNQ1	ILMN_1806150
CALCA	ILMN_2327244
EN2	ILMN_1685318
TFAM	ILMN_1715661
LOC643350	ILMN_1807538
GLIPR1	ILMN_1769245
DRG2	ILMN_1810531
PTAR1	ILMN_3237679
LOC647998	ILMN_1753736
ZP1	ILMN_1654473
TTL	ILMN_1764043
EIF3G	ILMN_1689446
LOC728693	ILMN_3228108
OR5H15	ILMN_1680886
LOC220416	ILMN_1740449
LOC340260	ILMN_1800795
LOC653794	ILMN_3289037
LOC649192	ILMN_1697599
LOC100132942	ILMN_3294197
LOC652265	ILMN_1730236
APLP1	ILMN_2396198
FAM72A	ILMN_3238797
KIAA1245	ILMN_1668016
LIMCH1	ILMN_2139761
LOC651695	ILMN_1781754
ASTN1	ILMN_1702189
LOC100133714	ILMN_3247291
DDX18	ILMN_1756220
LOC651079	ILMN_1684372
INSR	ILMN_1670918
XAB2	ILMN_1771057
LOC654163	ILMN_1737141
ATP5G2	ILMN_1807798
MIR548F2	ILMN_3309794
LOC646841	ILMN_3275033
PMS2L5	ILMN_2083333
PMS2L5	ILMN_2083334
MIR1302-8	ILMN_3308703
LOC643138	ILMN_1802459
C7orf16	ILMN_1737819
ZFAND2B	ILMN_1653718
C2orf44	ILMN_1730631
TTC9C	ILMN_2183389
TTC9C	ILMN_1685676
OR2B11	ILMN_1799282
TMEM33	ILMN_1760620
LILRB4	ILMN_1778974
C6orf167	ILMN_1783075
C6orf167	ILMN_3251274
LOC257039	ILMN_3292834
LOC100128405	ILMN_3184148
LOC100128405	ILMN_3232048
LOC100130262	ILMN_3268329
LOC100130262	ILMN_3191861
DCAF15	ILMN_1733859
DCAF15	ILMN_2192620
LOC651830	ILMN_1700891
LOC643336	ILMN_3282321
LOC100133099	ILMN_3244982
LOC100129566	ILMN_3266471
ADAMTSL2	ILMN_1721495
C3orf45	ILMN_1775136
ACE2	ILMN_1667018
LOC646793	ILMN_1778139
MIR218-2	ILMN_3310376
WDR42C	ILMN_1812355
LOC653234	ILMN_1804337
LOC653234	ILMN_1734553
ZNF567	ILMN_1687544
ZNF567	ILMN_2096737
KRTAP5-3	ILMN_1701525
LOC644484	ILMN_1790816
HYDIN	ILMN_2286379
GLDC	ILMN_1806754
LOC347281	ILMN_3277499
MIR30C2	ILMN_3310509
PTK7	ILMN_2353202
OR4C12	ILMN_1777706
GOLGA4	ILMN_1776297
KIAA0194	ILMN_3250585
C6orf52	ILMN_1722945
B3GNT6	ILMN_1715384
BDKRB1	ILMN_1734611
TM6SF2	ILMN_1757757
TM6SF2	ILMN_1706419
TM6SF2	ILMN_1686951
RXRG	ILMN_2263333
RXRG	ILMN_1809730
GJA4	ILMN_1671106
LSP1	ILMN_1791623
LSP1	ILMN_1699836
ELK1	ILMN_1654289
ZFAND2A	ILMN_1694671
HIF1AN	ILMN_1681812
LOC728441	ILMN_1737387
ZMIZ2	ILMN_1760718
SLCO3A1	ILMN_1661200
LOC731932	ILMN_3227427
LOC731932	ILMN_3304028
LOC650329	ILMN_1801536
LOC643493	ILMN_1713574
SLC16A14	ILMN_1736546
SLC16A14	ILMN_2227385
ANKRD29	ILMN_1749338
PYCR2	ILMN_1808568
WIF1	ILMN_1721541
SNORD114-2	ILMN_3311085
CD3D	ILMN_1724643
ELP4	ILMN_1659339
P2RY13	ILMN_1664094
P2RY13	ILMN_1744578
ANGPTL7	ILMN_1813361
DDX50	ILMN_1712320
LOC100134315	ILMN_3243088
NR3C2	ILMN_1661777
NBEAL2	ILMN_1660629
VAV3	ILMN_2290068
VAV3	ILMN_1657679
VAV3	ILMN_2399463
FAM48A	ILMN_1669555
B3GALNT1	ILMN_2325347
LOC645438	ILMN_1658036
MIR2117	ILMN_3310025
HLA-DQB1	ILMN_1661266
QRSL1	ILMN_1733364
POT1	ILMN_1692041
L3MBTL4	ILMN_3307954
LOC642408	ILMN_1666315
CPNE7	ILMN_2313946
LOC646223	ILMN_1721423
DSCAM	ILMN_1788759
DSCAM	ILMN_1658420
C6orf184	ILMN_1670737
RAB40A	ILMN_2218068
C7orf53	ILMN_1804895
ZNF74	ILMN_2383871
ZNF74	ILMN_2281404
C9orf68	ILMN_1736538
INADL	ILMN_1724666
LOC100130905	ILMN_3177167
LOC100130905	ILMN_3253627
LOC642996	ILMN_3205395
PAIP1	ILMN_1776398
LOC642316	ILMN_1801104
CHRNA6	ILMN_1756578
POLR1A	ILMN_1780758
LOC651096	ILMN_1767852
KNDC1	ILMN_1663944
FAM181B	ILMN_1735502
FAM181B	ILMN_3242758
LOC649722	ILMN_1776535
LOC650406	ILMN_1699323
MIR181B1	ILMN_3309199
INPP5A	ILMN_1719273
INPP5A	ILMN_1664608
FLJ32154	ILMN_1671331
GNAT3	ILMN_1654354
ZNF592	ILMN_1671104
FLJ45139	ILMN_1807464
SLC9A4	ILMN_1701975
DHX36	ILMN_2100000
DHX36	ILMN_1738272
LGMN	ILMN_2253017
LGMN	ILMN_2332964
ST8SIA4	ILMN_1756937
DPF1	ILMN_1769961
PAX1	ILMN_1682096
DEFB121	ILMN_1677178
TALDO1	ILMN_1670998
LCE4A	ILMN_3234941
LOC644587	ILMN_3296607
OR2T12	ILMN_1775467
CXCR4	ILMN_2246410
CXCR4	ILMN_2320888
ZNF517	ILMN_1697773
LOC652298	ILMN_1798596
PCBP4	ILMN_2358842
OR52J3	ILMN_1694774
KIAA0174	ILMN_1740351
CPA6	ILMN_1657295
CES2	ILMN_2362681
SLC35E1	ILMN_3251379
ACTL7B	ILMN_1796088
ASPA	ILMN_1692824
LOC100130696	ILMN_3175797
HSD17B1	ILMN_1773623
LOC652204	ILMN_1778632
TAF9B	ILMN_2057359
LOC650780	ILMN_1747525
LOC729859	ILMN_3235539
LOC256483	ILMN_1666263
PSMG1	ILMN_1779264
LOC100134057	ILMN_3239841
CHD1L	ILMN_1786016
NEURL1B	ILMN_3245983
ABCC9	ILMN_1751453
FAM132A	ILMN_1662949
NCAPH2	ILMN_1712375
CCDC21	ILMN_1812489
LOC100133086	ILMN_3237887
LOC142937	ILMN_1701230
FAM22C	ILMN_1748809
LOC400299	ILMN_1728091
DNAJC5	ILMN_1789642
SPOCD1	ILMN_1784948
LGALS2	ILMN_1687306
SLAIN1	ILMN_1746784
CHMP5	ILMN_2094166
YME1L1	ILMN_2339825
SLC4A4	ILMN_1734897
LOC641805	ILMN_1780772
IL1RL2	ILMN_1762810
LOC646249	ILMN_1668990
NAALADL2	ILMN_1808795
CPSF3	ILMN_2087528
MIR578	ILMN_3310995
LOC642347	ILMN_1740644
CSNK2A1	ILMN_1679501
LOC388630	ILMN_1777905
MUPCDH	ILMN_1724805
MUPCDH	ILMN_1744293
LOC647361	ILMN_1652230
LOC152225	ILMN_3282764
C13orf29	ILMN_3181474
C11orf44	ILMN_3307188
ARFGAP2	ILMN_1769250
ZNF254	ILMN_2350357
DNAJB12	ILMN_1789424
FGD5	ILMN_2104141
BPY2	ILMN_1655210
BPY2	ILMN_1798112
FAM172A	ILMN_3241099
C16orf45	ILMN_1687821
C5orf5	ILMN_1673478
WDR5	ILMN_1678653
FRMPD4	ILMN_1754018
NIPSNAP1	ILMN_1805916
NPEPPS	ILMN_2116127
NPEPPS	ILMN_1723815
NPEPPS	ILMN_1680435
ZNF286A	ILMN_1663858
SLC22A20	ILMN_3239050
LOC646754	ILMN_3206531
LOC646754	ILMN_3283043
LOC727832	ILMN_1744539
LOC727832	ILMN_1709339
LOC644056	ILMN_1745733
LOC100128783	ILMN_3267674
LOC149224	ILMN_1679470
CDKN1C	ILMN_1718565
GPC5	ILMN_1688886
DDX5	ILMN_1805344
SGPL1	ILMN_1761531
LOC643482	ILMN_1716924
LOC100129667	ILMN_3263968
MAPK7	ILMN_2244699
LOC554207	ILMN_3294499
DNAJC19	ILMN_1742109
CPLX3	ILMN_1689515
LOC642660	ILMN_1655479
CBLN2	ILMN_1796069
PPM1B	ILMN_1734991
RUFY1	ILMN_2277025
TMEM185A	ILMN_1738276
LOC646483	ILMN_1673738
CNOT3	ILMN_2207393
TMEM93	ILMN_1794560
N4BP1	ILMN_2201966
DEFB112	ILMN_2086654
MAPK3	ILMN_2402341
TMC5	ILMN_1730117
AKAP7	ILMN_1703049
LOC647058	ILMN_1691358
BNIP1	ILMN_2318733
GPR55	ILMN_1723274
NOS2A	ILMN_2322831
USP20	ILMN_1771642
HIATL1	ILMN_1664371
HIATL1	ILMN_1703229
HIATL1	ILMN_1737964
HIATL1	ILMN_1777058
CD68	ILMN_1714861
COL22A1	ILMN_1784532
PXMP2	ILMN_1670512
FN3K	ILMN_1801588
SERTAD4	ILMN_1730794
PACS1	ILMN_1716488
VPS39	ILMN_1770388
LOC729351	ILMN_1664909
FRMPD2L2	ILMN_2283094
LOC646047	ILMN_1695691
SELK	ILMN_1758056
SELK	ILMN_2134110
PHACTR4	ILMN_2380101
PHACTR4	ILMN_2279099
FLJ36701	ILMN_1722825
LOC100134000	ILMN_3241904
LOC652541	ILMN_1740685
UBXN11	ILMN_2277121
LOC100130267	ILMN_3188269
CRELD1	ILMN_1739558
NCOA7	ILMN_1687768
UNC119B	ILMN_3245351
LOC653107	ILMN_1759493
LOC729826	ILMN_1697378
LOC729826	ILMN_1750299
HIT-40	ILMN_1659265
C20orf20	ILMN_1790136
CEP152	ILMN_2199676
MAGEA11	ILMN_2360047
MAGEA11	ILMN_2267990
LOC644886	ILMN_1798505
PGAM5	ILMN_1789944
PGAM5	ILMN_1788254
PON1	ILMN_3307803
CGREF1	ILMN_1774722
SLC14A1	ILMN_1805561
C16orf42	ILMN_1713884
LOC390561	ILMN_1662550
NRXN1	ILMN_1711504
NRXN1	ILMN_1781398
TUT1	ILMN_1786108
EXTL3	ILMN_1778226
ASMT	ILMN_1690595
MED14	ILMN_3246388
LOC100129988	ILMN_3255202
LOC653924	ILMN_3274929
LOC651728	ILMN_1780274
LOC441089	ILMN_3244506
C21orf58	ILMN_3307877
ZNHIT6	ILMN_3235065
ZNHIT6	ILMN_1668540
LOC653543	ILMN_1768018
LOC653543	ILMN_1806813
LOC645441	ILMN_1789677
TAC4	ILMN_2304878
HLA-DRA	ILMN_2157441
HLA-DRA	ILMN_1689655
LOC645964	ILMN_1781692
SMCHD1	ILMN_1808148
HSPA7	ILMN_3235964
LOC100129773	ILMN_3273069
ZFAND6	ILMN_1778803
ZFAND6	ILMN_2156953
LOC645981	ILMN_1734196
LOC651991	ILMN_1730972
TAS2R7	ILMN_1739653
KEL	ILMN_1738468
EPS15L1	ILMN_1708369
LOC650548	ILMN_1735813
LOC650061	ILMN_1698941
LOC113230	ILMN_1803673
MAP2K3	ILMN_1740696
LOC650014	ILMN_1696486
C6orf222	ILMN_1671087
GMCL1L	ILMN_1778105
DOT1L	ILMN_1693559
TGM7	ILMN_1691164
CGI-96	ILMN_1656521
SEZ6L	ILMN_1684320
LOC731511	ILMN_3304092
DKFZp781N1041	ILMN_1711910
DBR1	ILMN_1678680
TIFA	ILMN_1686454
ARL4C	ILMN_1768391
LOC652460	ILMN_1791634
PIGU	ILMN_1738263
LOC649580	ILMN_1660307
LOC401447	ILMN_1672474
LOC401447	ILMN_1744445
HOXB6	ILMN_1673885
LOC654191	ILMN_1762308
HAGHL	ILMN_2298860
GNAO1	ILMN_1800381
GNAO1	ILMN_1742704
TBL2	ILMN_1764489
PALLD	ILMN_1698732
MEF2A	ILMN_1661888
OTOF	ILMN_1663347
UBE2C	ILMN_2265654
SYCP2L	ILMN_1779743
HMHA1	ILMN_1811392
ZNF451	ILMN_1753567
LOC390705	ILMN_1671292
DKFZP586I1420	ILMN_2216838
DKFZP586I1420	ILMN_1803856
LOC200420	ILMN_1774369
LOC144678	ILMN_1788499
P2RY12	ILMN_2320164
MCEE	ILMN_1735347
RPS26L	ILMN_2310703
OGDHL	ILMN_1714577
LOC349114	ILMN_3233716
LOC349114	ILMN_3215627
SERF2	ILMN_3251501
SERF2	ILMN_1789136
PLAC1	ILMN_1754207
LOC646246	ILMN_1696909
NKAIN2	ILMN_3249603
LOC729069	ILMN_3306472
NARFL	ILMN_1813833
LOC100129053	ILMN_3267076
CLCN3	ILMN_1660837
CLCN3	ILMN_1707467
FMNL2	ILMN_1730491
COX6B2	ILMN_1725547
LYPD4	ILMN_1809905
FLJ23584	ILMN_1684155
FLJ23584	ILMN_1706699
NECAB2	ILMN_1663437
SRGN	ILMN_1760347
SRGN	ILMN_2169152
C7orf51	ILMN_1755033
LOC728003	ILMN_3249866
LOC728003	ILMN_1785389
ORC6L	ILMN_1731070
EXOC7	ILMN_1815012
EXOC7	ILMN_1750011
ATN1	ILMN_1737833
ATN1	ILMN_1711210
PIK3CB	ILMN_1763347
GRK6	ILMN_2357015
C7orf4	ILMN_3238082
C18orf54	ILMN_2169089
LRRC37A4	ILMN_2286783
LRRC37A4	ILMN_2393693
ZNF182	ILMN_1726617
TCL1A	ILMN_1788841
PPP1R3B	ILMN_2131103
C8orf48	ILMN_1784408
ABHD13	ILMN_2073969
ABHD13	ILMN_1785285
LOC645458	ILMN_1766875
NFKBIL2	ILMN_1781383
AQP6	ILMN_1666519
DLX2	ILMN_1692368
MAST2	ILMN_1690922
CNIH2	ILMN_2349696
CNIH2	ILMN_1762802
CNIH2	ILMN_1698733
LOC100131688	ILMN_3274973
EMP1	ILMN_1801616
PPARG	ILMN_2364384
GJA8	ILMN_1686867
MIR205	ILMN_3308295
CDK5RAP2	ILMN_1725235
CDK5RAP2	ILMN_1655990
KRTAP19-3	ILMN_1763883
FBXO27	ILMN_1721360
FLNB	ILMN_1664922
PCNXL2	ILMN_1751793
PAFAH1B3	ILMN_1748093
GRAP	ILMN_2353023
GRAP	ILMN_2353030
GRAP	ILMN_2264011
GRAP	ILMN_2353027
GRAP	ILMN_1656472
TMEM90B	ILMN_2206474
LOC100129677	ILMN_3252033
RNU105A	ILMN_3240155
NACA2	ILMN_2158548
SLAIN1	ILMN_2397795
PIGT	ILMN_1738759
NRG1	ILMN_1811954
LRRTM3	ILMN_2053334
LOC728288	ILMN_3210578
LOC729003	ILMN_1744216
LOC284379	ILMN_1718076
DACT1	ILMN_2250344
DACT1	ILMN_2328094
LOC645166	ILMN_3237991
SERINC5	ILMN_3307705
TRIM56	ILMN_1666376
FAM82B	ILMN_1772973
C19orf57	ILMN_1682339
BAAT	ILMN_1771308
LOC653501	ILMN_3242253
LOC100131851	ILMN_3204903
LOC100134244	ILMN_3247134
LTK	ILMN_1799871
RNF135	ILMN_2407529
RNF135	ILMN_1700660
LOC100133844	ILMN_3249113
PPY	ILMN_1751445
LOC653225	ILMN_1689315
COX18	ILMN_1752006
COX18	ILMN_1676311
ALDOA	ILMN_1681374
YIF1B	ILMN_1773687
ZNF596	ILMN_1725679
ALDH4A1	ILMN_1696099
LOC284749	ILMN_3296219
LOC100132424	ILMN_3275724
FLJ20581	ILMN_1805147
WDR70	ILMN_2131392
MAP3K1	ILMN_1723020
LOC100130561	ILMN_3265797
LOC400657	ILMN_1725528
TTLL12	ILMN_1663113
TLE3	ILMN_2234412
PAX2	ILMN_2353490
TCEAL8	ILMN_1670561
UPK1A	ILMN_1655637
LOC649125	ILMN_1664215
FAM76A	ILMN_2133713
AMN	ILMN_1683901
KCNMB3	ILMN_1747629
LOC100128283	ILMN_3231433
LOC100128283	ILMN_3181284
LOC100132816	ILMN_3247877
AZU1	ILMN_1730867
RNASE4	ILMN_2408572
RNASE4	ILMN_2294976
RNASE4	ILMN_2294978
C1S	ILMN_1781626
NTRK1	ILMN_1770307
ATP2B1	ILMN_2401933
LOC645289	ILMN_1811193
CC2D1A	ILMN_1701127
C21orf88	ILMN_1716682
IL28B	ILMN_1768900
VAMP8	ILMN_2190084
SCYL3	ILMN_1683674
LOC100134712	ILMN_3237608
LMLN	ILMN_1815716
KLC4	ILMN_1687873
LMO2	ILMN_1800078
ACSM4	ILMN_1791923
LOC124512	ILMN_1764323
FKBP9	ILMN_2145143
FKBP9	ILMN_1666121
OR5AS1	ILMN_1698894
DPP4	ILMN_1692535
LOC642698	ILMN_1676840
LOC100134304	ILMN_3239785
BATF	ILMN_1668822
LOC649270	ILMN_1667000
LOC100130178	ILMN_3231979
SEPT4	ILMN_2294123
CYP4F3	ILMN_3251260
CYP4F3	ILMN_2089484
LOC642780	ILMN_1778128
LBH	ILMN_1684834
WBP4	ILMN_1697906
LGSN	ILMN_2143427
LGSN	ILMN_1742620
EPHA4	ILMN_1672022
FRMD6	ILMN_2330787
FRMD6	ILMN_2251759
FLNC	ILMN_1715748
TMEM16J	ILMN_1748874
ZNF449	ILMN_1796927
LDHAL6A	ILMN_1758812
SLC2A11	ILMN_1767717
DNAJC6	ILMN_1696079
OR9A2	ILMN_1703883
HSPC072	ILMN_1692646
OTOF	ILMN_1728705
LOC642335	ILMN_1678325
CHMP4C	ILMN_1711542
LOC100133095	ILMN_3235732
LOC202134	ILMN_1736819
MYBL2	ILMN_1709020
MDS1	ILMN_3307897
CD247	ILMN_1676924
EIF1AY	ILMN_2228976
OR7E24	ILMN_2231177
OR7E24	ILMN_1669988
TBC1D16	ILMN_1758457
LOC389517	ILMN_2066296
INPPL1	ILMN_1728426
LOC652806	ILMN_1795349
ZC3H11A	ILMN_1715574
LOC100134053	ILMN_3239895
LOC642110	ILMN_1654378
SNORD102	ILMN_3243909
TPRKB	ILMN_2118910
TPRKB	ILMN_1690307
SMYD3	ILMN_1741954
MAD2L1BP	ILMN_1809117
LOC254398	ILMN_1666220
LOC100131588	ILMN_3283866
C17orf39	ILMN_2113016
GRIPAP1	ILMN_2235745
ATP6V1G1	ILMN_1784523
ADH1C	ILMN_1740717
CD3EAP	ILMN_1747870
NDUFC1	ILMN_1733603
LOC390387	ILMN_1694331
LOC390387	ILMN_1692982
KCNK17	ILMN_1717702
PPIF	ILMN_1809607
LOC100130469	ILMN_3268840
GOLGA6	ILMN_2110057
LOC728369	ILMN_1729209
LOC728369	ILMN_1754640
APLP2	ILMN_2081465
APLP2	ILMN_1710482
ZNF197	ILMN_1654689
ZNF197	ILMN_1684623
CNGA1	ILMN_1786353
TXNL1	ILMN_1756860
ILF2	ILMN_1745172
C1orf183	ILMN_2284113
C1orf183	ILMN_2388955
LOC649754	ILMN_1735176
LOC649754	ILMN_1729421
ACCN3	ILMN_2368728
FRAP1	ILMN_1769031
IGFL2	ILMN_1790227
EGFL10	ILMN_3254696
EGFL10	ILMN_3178238
RAC1	ILMN_2359789
LOC653276	ILMN_1664453
METTL6	ILMN_1661998
RGAG4	ILMN_1757537
RGAG4	ILMN_1693392
RYR3	ILMN_1796455
EIF2B4	ILMN_1687430
C9orf100	ILMN_1681221
SLC12A6	ILMN_1767992
PPP1R14B	ILMN_1659888
HTR7	ILMN_1652732
ALG6	ILMN_1771411
LOC652688	ILMN_1694767
LOC100130154	ILMN_3261938
MARCKS	ILMN_1807042
A2ML1	ILMN_2136495
LOC642675	ILMN_1760595
LOC645671	ILMN_1697922
LOC730432	ILMN_1697024
VEGFC	ILMN_1701204
CA10	ILMN_1665856
MUC1	ILMN_1677314
LOC730202	ILMN_3304396
KIR2DL3	ILMN_2402106
KIR2DL3	ILMN_1667232
SCGB2A2	ILMN_1723333
LOC653199	ILMN_1663054
LOC653199	ILMN_1670378
GNAQ	ILMN_1659923
DDX19B	ILMN_1707123
DDX19B	ILMN_2381841
SNRPN	ILMN_1693341
SNRPN	ILMN_1656537
NEK2	ILMN_1653822
NEK2	ILMN_2051373
ACVR2A	ILMN_1670912
LOC647030	ILMN_3211906
LOC654128	ILMN_1684413
PLD3	ILMN_1666976
PLD3	ILMN_1713013
LOC442597	ILMN_1655842
EFHB	ILMN_2199409
NKPD1	ILMN_2110338
LOC646515	ILMN_1703642
NPR2	ILMN_1808898
VPS33A	ILMN_1662316
PPP2CB	ILMN_1675693
TAS1R1	ILMN_2324776
FAM74A3	ILMN_3237074
C19orf59	ILMN_1762713
PLK5P	ILMN_3240611
RND3	ILMN_1759513
LOC440487	ILMN_3278132
C20orf151	ILMN_1682863
LOC55908	ILMN_1764714
FAM86B2	ILMN_3262462
FAM86B2	ILMN_3186004
ZP4	ILMN_1711662
HSCB	ILMN_2184789
HSCB	ILMN_1771921
POMP	ILMN_1693287
NRG1	ILMN_1737252
NRG1	ILMN_2298888
LOC651577	ILMN_1662538
LOC647810	ILMN_1738497
FAM71D	ILMN_1798547
QTRT1	ILMN_1780153
PPP2R2B	ILMN_2360202
PPP2R2B	ILMN_1660732
CDK5RAP2	ILMN_2415529
PLSCR1	ILMN_1745242
KLK9	ILMN_2124425
USO1	ILMN_1692121
LOC644655	ILMN_1664353
P2RY11	ILMN_1752226
LOC100128084	ILMN_3187612
RASSF2	ILMN_1799259
RASSF2	ILMN_1709683
LOC643774	ILMN_1790190
LGR6	ILMN_1703081
LOC100129195	ILMN_3263099
FDFT1	ILMN_2144088
CCDC136	ILMN_1706935
BAHCC1	ILMN_3242544
ZGPAT	ILMN_1794643
MAGEA1	ILMN_2181593
RAB11FIP1	ILMN_2409596
PRPF4B	ILMN_1737124
LOC100132310	ILMN_3290288
LOC645276	ILMN_1653276
AMPD3	ILMN_1660854
AMPD3	ILMN_1774447
LOC100130887	ILMN_3187238
OR7C2	ILMN_1795018
UBL7	ILMN_1653646
LOC729642	ILMN_3239480
GPR149	ILMN_1673712
GPR149	ILMN_2122076
CHN1	ILMN_1679638
NY-REN-7	ILMN_1745669
MIR1269	ILMN_3308315
